"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006941","striated muscle contraction","63/1743","194/18805",0.324742268041237,3.50360203701404,11.203150047073,1.28517679311041e-19,6.59529363373476e-17,4.79020441068424e-17,"CAV1/GSN/ADRA1A/SCN4A/DMD/CASQ2/SCN4B/ABCC9/TNNT1/ATP1A2/ANK2/SCN9A/SYNM/MYLK2/CACNA2D1/RYR3/SCN11A/MAP2K6/SCN3A/SCN2B/KCNE1/TNNT3/PRKD1/SCN5A/CLIC2/BIN1/SCN3B/MYH3/RGS2/NR4A1/KCNJ2/SCN2A/STAC3/PLN/MYL3/CAV3/ATP2A1/NOS1/HRC/KCNJ8/GSTM2/SCN7A/CTNNA3/MYBPH/KBTBD13/MYH7B/ACTN3/TTN/SLC8A3/MYH6/STAC2/CACNA1G/TCAP/MYL2/CHRND/TNNC2/MYH8/MYH7/RYR1/SMPX/CASQ1/TNNC1/KLHL41",63
"GO:0010927","cellular component assembly involved in morphogenesis","52/1743","141/18805",0.368794326241135,3.97887395580295,11.3479696829149,3.57711245378737e-19,1.55329229243306e-16,1.12816623542525e-16,"MYOM1/CFL2/LMOD1/TNNT1/MYH11/ANK2/PHLDB1/PGM5/TMOD1/MYOM2/CSRP1/CFLAR/LDB3/TNNT3/PRKD1/MYH3/MYL9/PROX1/RFX2/FHOD3/FLNC/CAPN3/PDGFRA/PHLDB2/CCDC136/TMOD2/MYOZ2/ACTN2/MYOM3/PLN/CAV3/EDN1/TPPP/MYBPH/CCDC38/OBSCN/ANKRD1/TTN/ACTA1/MYH6/TCAP/MYL2/ZPBP/ACTC1/NRAP/CASQ1/MYPN/LMOD2/MYBPC2/NEB/MYBPC1/KLHL41",52
"GO:0032989","cellular anatomical entity morphogenesis","52/1743","141/18805",0.368794326241135,3.97887395580295,11.3479696829149,3.57711245378737e-19,1.55329229243306e-16,1.12816623542525e-16,"MYOM1/CFL2/LMOD1/TNNT1/MYH11/ANK2/PHLDB1/PGM5/TMOD1/MYOM2/CSRP1/CFLAR/LDB3/TNNT3/PRKD1/MYH3/MYL9/PROX1/RFX2/FHOD3/FLNC/CAPN3/PDGFRA/PHLDB2/CCDC136/TMOD2/MYOZ2/ACTN2/MYOM3/PLN/CAV3/EDN1/TPPP/MYBPH/CCDC38/OBSCN/ANKRD1/TTN/ACTA1/MYH6/TCAP/MYL2/ZPBP/ACTC1/NRAP/CASQ1/MYPN/LMOD2/MYBPC2/NEB/MYBPC1/KLHL41",52
"GO:0014706","striated muscle tissue development","100/1743","423/18805",0.236406619385343,2.55056022807881,10.3091127361924,6.85631572750735e-19,2.7645644486985e-16,2.0079210344843e-16,"MYOM1/CAV1/CFL2/CAV2/ALPK3/ADRA1A/RBP4/DMD/ABCC9/MYH11/S1PR1/EGR1/HLF/PGM5/ALDH1A2/SAV1/SMYD1/IGF1/MYOM2/MEOX2/MYLK2/CFLAR/AKAP6/TGFBR3/EGR2/FGF2/FOS/MEF2C/YAP1/PI16/SYNE1/JPH2/MYOCD/MAFF/CYP26B1/SCN5A/PPARA/SGCB/ATF3/BMP2/EPHB1/RCAN1/RGS2/PROX1/NR4A1/FHOD3/PDGFRA/NRG1/MYOZ2/STAC3/ZFPM2/COL14A1/ACTN2/FZD7/SGCG/PLN/MYL3/TCF21/CAV3/SVIL/EDN1/TBX18/MSX1/KCNJ8/POPDC1/SGCZ/ADAMTS9/MYOG/MYO18B/TWIST1/WNT10B/SORBS2/YBX3/MSTN/ACTN3/ANKRD1/TTN/ACTA1/MYH6/CACNA1G/VGLL2/TCAP/MYL11/MYL2/BMP5/CHRND/FGF8/ACTC1/MYL7/MYH7/NRAP/MYOD1/RYR1/RPL3L/CASQ1/NEB/METTL21C/TNNC1/ASB2/KLHL41",100
"GO:0060047","heart contraction","72/1743","254/18805",0.283464566929134,3.05826229552631,10.5558390586679,1.77595611630567e-18,6.68351485103032e-16,4.85428005123549e-16,"CAV1/HSPB7/KCNIP2/GSN/ADRA1A/EPAS1/SCN4A/SPX/DMD/CASQ2/SCN4B/ABCC9/ATP1A2/ANK2/EDNRB/CELF2/SCN9A/MYLK2/CACNA2D1/TRDN/FXYD1/SCN11A/MAP2K6/SCN3A/SCN2B/KCNE1/AVPR1A/SCN5A/CLIC2/THRB/BIN1/SCN3B/ATP2B4/TRPC1/RGS2/DES/ATP1B2/KCNJ2/SCN2A/HBEGF/SGCG/PLN/MYL3/CAV3/ATP2A1/EDN1/TBX18/NOS1/HRC/KCNJ8/POPDC1/SGCZ/GSTM2/ADM/SCN7A/CTNNA3/EDN3/KCNIP1/MYH7B/TTN/DRD2/SLC8A3/MYH6/CACNA1G/ADRB1/TCAP/MYL2/KCNJ12/ACTC1/MYL7/MYH7/TNNC1",72
"GO:0003015","heart process","73/1743","263/18805",0.277566539923954,2.99462925029831,10.4116752921922,3.72747906893237e-18,1.3151012090077e-15,9.55166511413919e-16,"CAV1/HSPB7/KCNIP2/GSN/ADRA1A/EPAS1/SCN4A/SPX/DMD/CASQ2/SCN4B/ABCC9/ATP1A2/ANK2/EDNRB/CELF2/SCN9A/MYLK2/CACNA2D1/TRDN/FXYD1/SCN11A/YAP1/MAP2K6/SCN3A/SCN2B/KCNE1/AVPR1A/SCN5A/CLIC2/THRB/BIN1/SCN3B/ATP2B4/TRPC1/RGS2/DES/ATP1B2/KCNJ2/SCN2A/HBEGF/SGCG/PLN/MYL3/CAV3/ATP2A1/EDN1/TBX18/NOS1/HRC/KCNJ8/POPDC1/SGCZ/GSTM2/ADM/SCN7A/CTNNA3/EDN3/KCNIP1/MYH7B/TTN/DRD2/SLC8A3/MYH6/CACNA1G/ADRB1/TCAP/MYL2/KCNJ12/ACTC1/MYL7/MYH7/TNNC1",73
"GO:0045214","sarcomere organization","29/1743","51/18805",0.568627450980392,6.13484751330251,11.7361196727149,1.83072608827018e-17,6.07908751075597e-15,4.41528056582807e-15,"MYOM1/CFL2/TNNT1/MYOM2/CSRP1/LDB3/TNNT3/PRKD1/MYH3/PROX1/FHOD3/FLNC/CAPN3/MYOZ2/ACTN2/MYOM3/CAV3/EDN1/MYBPH/OBSCN/ANKRD1/TTN/MYH6/TCAP/CASQ1/MYPN/LMOD2/MYBPC2/MYBPC1",29
"GO:0090257","regulation of muscle system process","70/1743","256/18805",0.2734375,2.95008157630522,10.0408703015435,4.386353204743e-17,1.37560910226524e-14,9.99113785524795e-15,"CAV1/ACACB/PPP1R12B/PPARG/ADRA1A/OXTR/SCN4A/FOXO1/ADRB2/SPX/CNN1/DMD/CASQ2/TNNT1/ATP1A2/ANK2/KIT/IGF1/MYLK2/AKAP6/PI16/TNNT3/MYOCD/PRKD1/SCN5A/PPARA/CLIC2/TACR1/BIN1/ATP2B4/MYL9/RGS2/NR4A3/NR4A1/KCNJ2/PLN/ARHGAP42/ADRA2A/MYL3/KCNA1/CAV3/ATP2A1/EDN1/NOS1/HRC/FBXO32/GSTM2/SGCA/PRKCA/MYOG/CTNNA3/MYBPH/KBTBD13/ADRA2B/EDN3/MSTN/MYH7B/ACTN3/PTGS2/SLC8A3/MLIP/SLN/PROK2/MYL2/TNNC2/MYH7/PRKAG3/TRIM63/CASQ1/TNNC1",70
"GO:1903522","regulation of blood circulation","71/1743","269/18805",0.263940520446097,2.84761990073944,9.75527703045785,2.03051864315099e-16,6.03277775820386e-14,4.38164549311529e-14,"CAV1/HSPB7/KCNIP2/SVEP1/ADRA1A/EPAS1/OXTR/LEP/SPX/DMD/CASQ2/SCN4B/ABCC9/ATP1A2/ANK2/EDNRB/AVPR2/CELF2/PER2/CACNA2D1/TRDN/FXYD1/SCN2B/KCNE1/AVPR1A/SCN5A/CLIC2/TACR1/THRB/ADD3/BIN1/SCN3B/ATP2B4/TRPC1/RGS2/HTR2A/DES/ATP1B2/ITGA9/KCNJ2/EGFR/HBEGF/PLN/ARHGAP42/ADRA2A/MYL3/CAV3/ATP2A1/EDN1/TBX18/NOS1/HRC/KCNJ8/POPDC1/GSTM2/ADM/CTNNA3/ADRA2B/EDN3/KCNIP1/MYH7B/PTGS2/DRD2/SLC8A3/MYH6/SMTNL1/CACNA1G/ADRB1/MYL2/KCNJ12/MYH7",71
"GO:0032970","regulation of actin filament-based process","89/1743","392/18805",0.227040816326531,2.44951379863477,9.26962055327815,8.59641380372422e-16,2.42633779610116e-13,1.76226482976347e-13,"CAV1/GSN/CFL2/SPTBN1/FERMT2/RHOQ/LMOD1/MYOC/SYNPO/CORO2B/ITGB1BP1/ATP1A2/KANK1/ARHGEF15/ANK2/S1PR1/SYNPO2/DLC1/CXCL12/WASF3/DIXDC1/TMOD1/RGCC/KANK2/PRKN/MYLK2/LRP1/DAAM2/CYRIA/SHANK3/CX3CL1/ZEB2/PAK3/ARAP3/RAPGEF3/ACTA2/PPM1F/KANK3/NRP1/ESAM/PRKD1/FAM107A/PIK3R1/BST1/SCN5A/PTGER4/TACR1/ADD3/BIN1/PDGFA/EPS8/PROX1/SLIT2/PLEKHH2/KIRREL1/NEDD9/GPM6B/SEMA5A/SPTB/RND3/JAM3/ARHGAP6/PDGFRA/PHLDB2/CSF3/KCNJ2/TMOD2/MET/SFRP1/CCL21/ACTN2/LIMCH1/DMTN/PLN/CAPZA3/CAV3/SPTA1/SVIL/ATP2A1/EDN1/TMEFF2/TENM1/CCL24/CTNNA3/MYH7B/LMOD2/NEB/TNNC1/ASB2",89
"GO:0070252","actin-mediated cell contraction","42/1743","116/18805",0.362068965517241,3.90631491483174,10.0354645063919,2.00946956554185e-15,5.40164557023035e-13,3.92325010415314e-13,"CAV1/GSN/SCN4A/PARVA/SCN4B/ABCC9/ATP1A2/ANK2/SCN9A/MYLK2/CACNA2D1/EPDR1/QKI/ZEB2/SCN11A/ACTA2/SCN3A/SCN2B/KCNE1/SCN5A/BIN1/SCN3B/MYH3/KCNJ2/SCN2A/LIMCH1/PLN/CAV3/ATP2A1/NOS1/KCNJ8/SCN7A/CTNNA3/MYH7B/MYH6/CACNA1G/MYL11/MYH2/ACTC1/MYH8/MYH7/TNNC1",42
"GO:0003018","vascular process in circulatory system","70/1743","278/18805",0.251798561151079,2.71662188321632,9.21623070641589,4.54614449616341e-15,1.1664993491292e-12,8.47236019739544e-13,"CAV1/NPR1/SLC2A4/PDE2A/HBB/SLC16A7/SVEP1/LEPR/ADRA1A/FERMT2/OXTR/AKAP12/CD36/LEP/ADRB2/ITGB1BP1/ABCC9/ATP1A2/EDNRB/CDH5/TEK/ANGPT1/AVPR2/SLC29A4/KAT2B/PER2/CLDN5/KCNMB1/SLC22A3/LRP1/SLCO1C1/ABCB1/ZEB2/UTS2B/ACTA2/ITGA1/AVPR1A/SOD3/CXCR2/TACR1/ADD3/KLF2/ATP2B4/VSTM4/RGS2/HTR2A/SLIT2/BMP6/SLC1A3/SLC7A3/ADRB3/ATP1B2/ABCG2/ITGA9/SLC16A12/C2CD4B/EGFR/ARHGAP42/ADRA2A/EDN1/NOS1/GRIP2/KCNJ8/ADM/ADRA2B/EDN3/CPS1/PTGS2/SMTNL1/ADRB1",70
"GO:0042330","taxis","98/1743","468/18805",0.209401709401709,2.25920777125596,8.81688193605488,7.58056787179759e-15,1.8605350276651e-12,1.35131862062479e-12,"VEGFD/PLXNA4/SEMA3G/ANO6/SLIT3/ANXA1/PARVA/ENPP2/S1PR1/EDNRB/FGF1/ANGPT1/CXCL12/CXCL2/PDGFD/KIT/NOVA2/P2RY12/CCL14/SAA1/FGF2/CX3CL1/DUSP1/CDH13/ITGA1/PPM1F/MMP28/ACKR3/ADGRA2/ROBO3/NRP1/MYCBP2/PRKD1/ECSCR/CXCR2/BST1/IL6/CCL16/KDR/PDGFA/EPHB1/CCN1/CCL28/SLIT2/FLRT2/FGF7/SEMA3D/EGR3/CCL23/NEDD9/ACKR4/NR4A1/F3/SEMA5A/PIK3C2G/SEMA3A/JAM3/PDGFRA/PTN/ELANE/NRG1/ITGA9/EPHA2/MET/CCN3/DPP4/RARRES2/PTGDR2/CCL21/HBEGF/CXCL3/PF4/PLD1/CCL13/EDN1/CTSG/S100A4/CCL24/CCL2/OPN4/HGF/CH25H/EDN3/FGF16/MSTN/CX3CR1/PPBP/IL34/NTRK3/LGR6/FEZF2/SERPIND1/PROK2/DEFB124/FGF8/CMTM5/PF4V1/TNFSF11",98
"GO:0042391","regulation of membrane potential","97/1743","463/18805",0.209503239740821,2.26030316886181,8.77608912808356,1.01139141408943e-14,2.37887688855619e-12,1.72779366573611e-12,"FHL1/CAV1/KCNIP2/ADRA1A/SCN4A/MYOC/CD36/ADRB2/DMD/CASQ2/SCN4B/ABCC9/ATP1A2/ANK2/PID1/SNCA/SCN9A/NPR2/PRKN/ABCB5/CACNA2D1/TRDN/AKAP6/FXYD1/SHANK3/DCN/KCNB1/MEF2C/KCNA2/SCN11A/SYNE1/SCN3A/SCN2B/KCNE1/USP53/SCN5A/TACR1/GRIA4/CLDN19/P2RX6/BIN1/SCN3B/KDR/NTRK2/BOK/SLC25A27/RELN/SLC1A7/KCNC4/GRIN2B/ATP1B2/RGS7BP/RIMS3/KCNJ2/SCN2A/GABRE/MET/NPAS4/ACTN2/KCNA4/PLN/GABRG1/KCNA1/KCNA6/CAV3/KCNH8/SLC24A4/EDN1/TBX18/NOS1/NLGN1/GABRA4/KCNJ8/POPDC1/KCTD16/SCN7A/CTNNA3/KCNIP1/DRD2/SLC8A3/GABRA2/HCN1/CACNA1G/NLGN4X/SLC26A3/CLCN1/NRXN1/ADRB1/CNR1/CBLN1/CHRNG/HTR3C/CHRNA2/KCNS1/CHRND/GLRA3/CACNG2",97
"GO:0006937","regulation of muscle contraction","52/1743","175/18805",0.297142857142857,3.20583558724695,9.37010768308255,1.23067877830171e-14,2.77887268140526e-12,2.0183131964148e-12,"CAV1/PPP1R12B/ADRA1A/OXTR/SCN4A/ADRB2/SPX/CNN1/DMD/CASQ2/TNNT1/ATP1A2/ANK2/KIT/MYLK2/TNNT3/MYOCD/PRKD1/SCN5A/CLIC2/TACR1/BIN1/MYL9/RGS2/NR4A1/KCNJ2/PLN/ARHGAP42/ADRA2A/MYL3/KCNA1/CAV3/ATP2A1/EDN1/NOS1/HRC/GSTM2/CTNNA3/MYBPH/KBTBD13/ADRA2B/EDN3/MYH7B/ACTN3/PTGS2/SLC8A3/PROK2/MYL2/TNNC2/MYH7/CASQ1/TNNC1",52
"GO:0006935","chemotaxis","97/1743","466/18805",0.208154506437768,2.24575186090776,8.70353186518101,1.54633796205659e-14,3.35733761377286e-12,2.43845601708924e-12,"VEGFD/PLXNA4/SEMA3G/ANO6/SLIT3/ANXA1/PARVA/ENPP2/S1PR1/EDNRB/FGF1/ANGPT1/CXCL12/CXCL2/PDGFD/KIT/NOVA2/P2RY12/CCL14/SAA1/FGF2/CX3CL1/DUSP1/CDH13/ITGA1/PPM1F/MMP28/ACKR3/ADGRA2/ROBO3/NRP1/MYCBP2/PRKD1/ECSCR/CXCR2/BST1/IL6/CCL16/KDR/PDGFA/EPHB1/CCN1/CCL28/SLIT2/FLRT2/FGF7/SEMA3D/EGR3/CCL23/NEDD9/ACKR4/NR4A1/F3/SEMA5A/PIK3C2G/SEMA3A/JAM3/PDGFRA/PTN/ELANE/NRG1/ITGA9/EPHA2/MET/CCN3/DPP4/RARRES2/PTGDR2/CCL21/HBEGF/CXCL3/PF4/PLD1/CCL13/EDN1/CTSG/S100A4/CCL24/CCL2/HGF/CH25H/EDN3/FGF16/MSTN/CX3CR1/PPBP/IL34/NTRK3/LGR6/FEZF2/SERPIND1/PROK2/DEFB124/FGF8/CMTM5/PF4V1/TNFSF11",97
